id,name,type,region,city,matched_on,status
"b4a07b20-3354-418a-a80b-17a2ac4d0189","Ethnological Museum at Addis Ababa University","both","Addis Ababa","Gulale","ethnological museum","RESOLVED"
"b587b09e-5cf7-46bb-ab15-2883d5dbb624","Assosa Urban Center","both","Benishangul-Gumuz","Assosa","benishangul","RESOLVED"
"b591f80f-e757-4848-b688-e50b97007931","Sheraton Addis Resort Grounds & Boardwalks","both","Addis Ababa","Kirkos","sheraton addis","RESOLVED"
"b59727e4-d721-47d4-b534-ffdc553357e5","Debre Zeit Agricultural Research Center","both","Oromia","Bishoftu","debre zeit","RESOLVED"
"b6046336-8442-4977-850f-14dfd8c9d66f","Friendship Park Phase I & II","both","Addis Ababa","Bole","friendship park","RESOLVED"
"b66b300d-f7f3-4aea-aece-a0c1a5518667","Kafa Coffee Biosphere Reserve Research Station","both","South West Ethiopia Peoples","Bonga","kafa","RESOLVED"
"b697b80e-b8f3-4880-92a9-8b2279b70a5a","Weyto Crafts & Reed Boat Community","both","Amhara","Bahir Dar Special Zone","weyto","RESOLVED"
"b6d0822a-e078-4fe7-a40f-d464fda30f7e","Gorgora Eco-Resort Villa Suites","both","Amhara","Bahir Dar Special Zone","lake tana","RESOLVED"
"b6d115e1-9702-4726-a874-591db2868a7a","Tulu Moye Geothermal Thermal Wells","both","Oromia","Arsi Negelle","tulu moye","RESOLVED"
"b7859b5c-c334-446f-bb0c-32d5b320250c","Sheka Rainforest Honey Outlets","both","South West Ethiopia Peoples","Masha","sheka","RESOLVED"
"b786899e-1235-4309-8773-302db27fe085","Paradise Lodge VIP Bungalows","both","South Ethiopia Regional State","Arba Minch","paradise lodge","RESOLVED"
"b79a32d5-6c63-4cc1-becb-c2f1eba832b7","Grand Resort and Spa MICE Facilities","both","Amhara","Bahir Dar","grand resort","RESOLVED"
"b7b844b3-22fb-437a-8e8f-627a9593794e","Lake Tana Outlet & Papyrus Boats","city_only","Amhara","Bahir Dar Special Zone","lake-tana","RESOLVED"
"b7bfc38d-0f85-4a35-bebf-58be47ede083","Lake Tana Outlet to Blue Nile Falls Boat Route","both","Amhara","Tis Abay","blue nile falls","RESOLVED"
"b7cda2f1-eaef-40d3-b85d-40f2ccd26f66","Yemrehanna Kristos Cave Church","both","Amhara","Lalibela","yemrehanna kristos","RESOLVED"
"b81ee5f1-0025-46e8-892d-32113fa97521","Karrayyu Plain Overland Safari","both","Oromia","Adama","east-shewa","RESOLVED"
"b87059a5-5673-48c5-839a-b2b0997a6f55","Simien Escarpment Ridge Trekking","city_only","Amhara","Debark","simien","RESOLVED"
"b8802b66-fe0e-4ee7-af1b-888ac78b6f90","Nigat Lake Resort VIP Cabins","both","Oromia","Nekemte","nigat lake","RESOLVED"
"b90d1e5f-6af8-4c9b-992c-101e44d8ac58","Senkele Sanctuary Open Plain Night Sky","both","Oromia","Wajira Hudo","senkele","RESOLVED"
"b93352cd-2f5c-4b4f-a433-9380939782cd","Addis Ababa Science Museum Space & Aviation Wing","both","Addis Ababa","Kirkos","science museum","RESOLVED"
"b9519fdf-5fc5-41bb-acd1-23bddbbb0383","Lake Chamo Crocodile Market (Nile Crocodiles & Hippos)","both","South Ethiopia Regional State","Arba Minch","lake chamo","RESOLVED"
"b9a23bb4-1ffc-4535-b70e-56ed34bdde64","Borena Saynt National Park (Gelada Baboons)","both","Oromia","Yabēlo","borena","RESOLVED"
"ba001415-e817-4ba5-91ab-19576b02886c","Abijatta-Shalla Flamingos & Salt Crust Lakes","both","Oromia","Arsi Negelle","abijatta-shalla","RESOLVED"
"ba333088-9c00-4ee7-b962-298e550aefba","Churchill Avenue Public Walkway","both","Addis Ababa","Kirkos","churchill avenue","RESOLVED"
"ba380ed4-ea00-42e0-9a34-ae2427ca9117","Sof Omar Cave Pillars & Light Shafts","both","Oromia","Sof Omar","sof omar","RESOLVED"
"ba5ee543-3d16-4d06-83b9-fc0de1b389c4","Bale Mountains National Park & Harenna Cloud Forest","both","Oromia","Dinsho","bale mountains","RESOLVED"
"ba88e856-c9a7-46a7-81f5-41cb3cfe90ad","Kafa Biosphere Reserve","both","South West Ethiopia Peoples","Bonga","kafa biosphere","RESOLVED"
"ba97f6e3-ded6-4b0f-9b91-c34ce33838c4","Guji Coffee Farm Plantations","both","Oromia","Shakiso","shakiso","RESOLVED"
"ba9f56d3-b00a-4c7a-8531-0833b494f3cd","Lake Langano Public Beach Access","city_only","Oromia","Langano","langano","RESOLVED"
"bb297d28-8b26-43f4-87ad-45513e12cbbe","Senkele Hartebeest Sanctuary Conservation Center","both","Oromia","Wajira Hudo","hartebeest","RESOLVED"
"bb55b346-d2fa-403f-8891-d4d865bf798d","Ethiopian Institute of Agricultural Research (EIAR - Holeta)","both","Oromia","Holeta","holeta","RESOLVED"
"bb7553ff-8dce-4d61-ac69-ce032ad551d9","Konso Sorghum Beer (Pardo) & Local Dish Centers","both","South Ethiopia Regional State","Konso","konso","RESOLVED"
"bba05c41-e598-4829-b96a-281cd5bb56bc","Guge Mountain High-Altitude Alpine Ecosystem","both","Amhara","Debre Tabor","guge mountain","RESOLVED"
"bbba8177-f6f8-4379-bb72-c74eddfef287","Asham Africa Executive Lake Suites","both","Oromia","Bishoftu","bishoftu","RESOLVED"
"bbbd1301-3228-4439-bb78-cc3abaa079a5","Getfam Hotel Presidential Suite","both","Addis Ababa","Kirkos","getfam hotel","RESOLVED"
"bc5c38df-1497-4ecd-96d1-924bc1f164fe","Menz Guassa gelada baboon troops on cliff edges","both","Amhara","North Shewa","menz guassa","RESOLVED"
"bcd68e30-4fab-43ff-b93d-67a768a35b86","Battlefield of Maichew","both","Tigray","Alamata","maichew","RESOLVED"
"bd1ca5ba-8165-4805-9eb5-c49d8b293553","Addis Ababa Leather Goods Boutique Outlets","both","Addis Ababa","Addis Ababa","addis ababa","RESOLVED"
"bd57c662-08da-46da-bffa-c648362a13bc","Nechisar Bridge of God Ridge","both","South Ethiopia Regional State","Arba Minch","nechisar","RESOLVED"
"bda1d2aa-2b5c-4c90-a201-bfc2793fa645","Arbore Cultural Settlement","both","South Ethiopia Regional State","Konso","chew bahir","RESOLVED"
"bdc914c6-b0cc-4302-ad5a-7496a8b5f740","Addis Ababa Shiro Meda Shiro Tasting Outlets","both","Addis Ababa","Addis Ababa","addis ababa","RESOLVED"
"bdd10ec0-fe1e-4536-b60a-400ed9c2804a","Haile Grand Hotel Promenade","both","Addis Ababa","Bole","haile grand","RESOLVED"
"bdd6772f-6bfb-4879-bdb6-f65d3ce9c837","Gorgora Eco-Resort & Lake Tana Shore","both","Amhara","Bahir Dar Special Zone","lake tana","RESOLVED"
"be0be554-18e3-4a59-b93e-6d77199792a3","Lower Awash Valley","both","Oromia","Awash","awash","RESOLVED"
"be24de44-9b7a-47c4-8687-51d5883c45e7","Dinsho Sanctuary & Forest Park","both","Oromia","Dinsho","bale mountains","RESOLVED"
"be311a32-b448-41f8-8f63-647f6f77af15","Bale Mountains Reforestation & Conservation Outposts","both","Oromia","Dinsho","bale mountains","RESOLVED"
"be475223-1ec6-4fca-abca-1460ed81b275","Axum King Bazens Tomb","both","Tigray","Axum","axum","RESOLVED"
"beab2afc-d527-4d16-966c-139621393de9","Ayder Comprehensive Specialized Hospital","both","Tigray","Mek'elē","mekelle","RESOLVED"
"bf5bc580-1fa1-40cd-9318-e7976d9762cd","Yirgacheffe Coffee Bean Buying Cooperatives","both","South Ethiopia Regional State","Yirga Cheffe","yirgacheffe","RESOLVED"
"bf6a9db1-5f34-4588-831c-f56b6debc699","Ethiopian Skylight Hotel Premium Wing","both","Addis Ababa","Bole","skylight","RESOLVED"
"bf769125-da9b-49e1-bd60-ea7ecdb4c2b2","Bole Brass Bakery & Ethiopian Pastry Circuit","both","Addis Ababa","Bole","bole brass","RESOLVED"
"bf9007da-9802-469e-8a39-7298e9991d49","Unity Park & Imperial Palace Compound","both","Addis Ababa","Kirkos","unity park","RESOLVED"
"c06dbff9-909d-4784-b3dd-a813bd5aad65","Specialized Kitfo Restaurants District","both","Central Ethiopia Regional State","Welkite","gurage","RESOLVED"
"c0790a25-dedf-41d2-9ed5-29c856eed804","Lake Boyo Boating Access","both","South Ethiopia Regional State","Sawla","lake boyo","RESOLVED"
"c08bc924-0acd-43cb-9f12-bbc3ea1da327","Wonchi Crater Lake Wooden Boat Crossing Points","both","Oromia","Wenchi","wonchi","RESOLVED"
"c0b7dbc0-d2f1-4be1-84bf-e3299256a73b","Lake Langano Shorelines (Birdwatching Circuit)","both","Oromia","Langano","lake langano","RESOLVED"
"c179481b-6c20-4865-b8f5-dbcb192b4f58","Battlefield of Gura Historic Zone","both","Tigray","Adwa","gura","RESOLVED"
"c1a6a16f-b964-4020-996f-e52242832066","Gibe Sheleko National Park (Hippos & Antelopes)","city_only","Oromia","Jimma","gibe","RESOLVED"
"c24b3f36-1bf5-4f43-84b4-4bbf702c8125","Menz Guassa Alpine Dark-Sky Conservation Reserve","both","Amhara","North Shewa","menz guassa","RESOLVED"
"c2a5f29a-8add-47cb-b37b-afe5615dff82","Lewi Resort Lakefront Presidential Villas","both","Sidama","Hawassa","lake hawassa","RESOLVED"
"c2c2d6ce-e4ff-4cfa-8c01-919b7023a595","Project Ethiopia Community Projects","both","Addis Ababa","Addis Ababa","project ethiopia","RESOLVED"
"c2c38c81-48d4-497e-87ff-d0758826c84c","Awash River Valley Birding Trail","both","Oromia","Arsi Negelle","rift valley","RESOLVED"
"c308b7ca-980c-4258-ac88-d390865e20c2","Gorgora Lakefront Wellness Thermal Springs","both","Amhara","Bahir Dar Special Zone","lake tana","RESOLVED"
"c3787e08-91b7-48a7-a6e5-cfa5aad25850","Dirre Sheikh Hussein Islamic Shrine","both","Oromia","Sheik Hussein","sheikh hussein","RESOLVED"
"c3857f50-9955-4876-b3e6-19e9ede617b0","Wolayta Enset & Root Crop Demonstration Farms","both","South Ethiopia Regional State","Wolaita Sodo","wolayta","RESOLVED"
"c3c9d58f-18ce-48c3-94d5-140fc8406d02","Best Western Plus Pearl Luxury Wing","both","Addis Ababa","Bole","best western","RESOLVED"
"c47e7771-4ec9-4e1c-87e6-4819fc1cf1a6","Paradise Lodge Spa & Nature Retreat","both","South Ethiopia Regional State","Arba Minch","paradise lodge","RESOLVED"
"c48cf56c-8d47-4e35-a941-7d14e0fe1db0","Bati Camel Market Massive Encampment","both","Amhara","Bati","bati","RESOLVED"
"c4ab2a3f-ee1f-4113-b6f1-70e95604faba","Gidole Historical Fortifications","both","South Ethiopia Regional State","Gidole","gidole","RESOLVED"
"c63b0741-da33-4f2c-8a84-e52814f969cd","Halala Kella Luxury Presidential Lodge","both","South Ethiopia Regional State","Kindo Koysha","halala kella","RESOLVED"
"c644698a-faaa-474f-9a3c-913f713849f4","Gedeo Terraces Soil Conservation Projects","both","South Ethiopia Regional State","Yirga Cheffe","gedeo","RESOLVED"
"c66c5518-fc5c-43e0-8db8-62928fff08e5","Shashemene Rastafarian Village Walk","both","Oromia","Shashemene","shashemene","RESOLVED"
"c69c8eff-ee2c-473f-8102-5e00f9f366f3","Simien Mountains National Park","city_only","Amhara","Debark","simien mountains","RESOLVED"
"c7472836-4b47-4f35-b75c-3e6b91dc752d","Leku Sidama Basketry Outlets","both","Sidama","Hawassa","sidama","RESOLVED"
"c74ec0f3-cc83-492e-83ef-e848a7f1c346","Wenchi Crater Rim Stargazing Grounds","both","Oromia","Wenchi","wenchi crater","RESOLVED"
"c758dc1d-f331-43f5-8391-6618dd72af28","Narga Selassie Island Monastery","both","Amhara","Bahir Dar Special Zone","dek island","RESOLVED"
"c793a71f-abbc-4db9-96ff-5c90e817e977","Unity Park Botanical & Cultural Educational Wing","both","Addis Ababa","Kirkos","unity park","RESOLVED"
"c7b77278-f7c6-434d-ab40-d4435aa9aee4","Lake Chamo Crocodile Market Shore","city_only","South Ethiopia Regional State","Arba Minch","lake-chamo","RESOLVED"
"c7d9ce90-b7e9-4e67-89eb-d6097111ee39","Teferra specialized Cardiac Clinic","both","Addis Ababa","Bole","cardiac clinic","RESOLVED"
"c8018a74-ffd7-4341-a735-7a7041108187","Simien Mountains Ras Dashen Dark-Sky Plateau","city_only","Amhara","Debark","simien mountains","RESOLVED"
"c80324f7-a8ac-49d2-984a-1363d4a01d2b","Gore-Meti Rainforest Off-Roading","both","Oromia","Gore","gore","RESOLVED"
"c8106f86-c5a5-4155-b9c0-843f43e74df1","Afar HamadEla Nomadic Flatbread & Roasted Goat Sites","both","Afar","Dallol","hamadela","RESOLVED"
"c8314a67-e6f0-462f-a0b5-f89adcd07412","Shashemene Rastafarian School & Community Volunteers","both","Oromia","Shashemene","shashemene","RESOLVED"
"c84f5b62-9037-4c44-b17d-2ec447c4d113","Dire Dawa Railway Station Historic Grounds","both","Dire Dawa","Dire Dawa","dire dawa","RESOLVED"
"c9577d03-df72-451d-8753-0634bb21b5b0","Capital Hotel & Spa Executive Suites","both","Addis Ababa","Bole","capital hotel","RESOLVED"
"c97a3843-b2a7-40eb-9556-760eb4719a37","Yirgalem Aregash Natura Lodge","both","Sidama","Irgalem","irgalem","RESOLVED"
"c9aadb98-ff7c-46c2-9c51-e3ce746d3977","Ledi-Geraru Fossil Site","both","Afar","Semera","ledi-geraru","RESOLVED"
"c9e51ff6-14bf-4b3a-b67d-a7077395aa6d","Ambo Mineral Water & Traditional Meat Houses","both","Oromia","Ambo","ambo","RESOLVED"
"c9fa1b0f-5aea-47e9-bedc-a2eb0f81ba81","Wukro Chirkos Rock-Hewn Church","both","Tigray","Wukro","wukro","RESOLVED"
"ca107b8f-38d9-463b-93fa-900d3dc3c7ea","Yangudi Rassa National Park (African Wild Ass)","city_only","Afar","Semera","yangudi-rassa","RESOLVED"
"ca8b058d-8a0f-4be6-a308-b19e065fcc52","Alatish National Park","city_only","Amhara","Alatish","alatish","RESOLVED"
"cabd417b-7068-42f3-9e54-94a4c910a935","Fincha Sugar Cane Estate & Valley","both","Oromia","Nekemte","wollega","RESOLVED"
"cb069543-1748-406e-85c5-a1ce6a139fbe","Abebech Gobena Childrens Care Center","both","Addis Ababa","Bole","abebech gobena","RESOLVED"
"cb38f3d5-5889-4363-beeb-aaf60ba7c5fd","Biyo Karaba Battle Monument","both","Harar","Harar","hararghe","RESOLVED"
"cb48a7f7-9b77-419e-87e3-155d66bfe051","Menz Highland Sheep-Wool Weaving Settlements","both","Amhara","North Shewa","menz","RESOLVED"
"cb6263ff-6d91-4ec3-b653-624f067d0a72","Bahir Dar Marine Port & Lake Tana Boat Excursions","city_only","Amhara","Bahir Dar Special Zone","lake-tana","RESOLVED"
"cc03ab07-e8c5-4875-aa6b-ff703490518e","Gudit Stelae Field / Ancient Necropolis","both","Tigray","Axum","axum","RESOLVED"
"cc41f408-e4b5-4ed8-9d1f-6163c440bc60","Adwa Victory Memorial Plaza","both","Addis Ababa","Addis Ababa","addis ababa","RESOLVED"
"cc651d7e-3e4a-4581-801b-2759342e9238","Ethiopian Red Terror Memorial Museum","both","Addis Ababa","Kirkos","red terror","RESOLVED"
"cca58efb-210d-46e4-bdc7-e18d09c0f047","Battlefield of Adwa","both","Tigray","Adwa","adwa","RESOLVED"
"ccca7f40-195e-4bbb-9b40-eef93c2d3c19","Melka Kunture Paleolithic Site","both","Oromia","Melka Awash","melka kunture","RESOLVED"
"cd0b9480-c5e4-4ad6-9fea-3a06caf2b957","Borena Pastoralist Singing Wells Action Shots","both","Oromia","Yabēlo","borena","RESOLVED"
"cd27f056-465d-4de6-885a-3303d66bb62c","Ziway Sher Flower Farms & Greenhouses","both","Oromia","East Shewa","ziway","RESOLVED"
"cdd44bf2-aac8-4bd7-903c-c8becde358ba","Bishoftu Babogaya Watersports Outpost","both","Oromia","Bishoftu","bishoftu","RESOLVED"
"ce315b42-117f-4561-9e47-159111abbb8d","Goba to Delo Mena Harenna Forest Mountain Biking","both","Oromia","Dinsho","harenna","RESOLVED"
"cee7e00f-e1be-4c5b-8530-409d3c0cc123","Degua Tembien Highlands (Birdlife & Raptors)","both","Tigray","Halah Gheralta","degua tembien","RESOLVED"
"d0c78cdc-e007-4232-81b4-a00a2a3d0365","Bishoftu Kuriftu Waterpark & Watersports Center","both","Oromia","Bishoftu","bishoftu","RESOLVED"
"d0f6ae18-31eb-4c9c-aa39-eb90c6529f1d","Bale Harenna Escarpment Paragliding","both","Oromia","Dinsho","harenna","RESOLVED"
"d16140a6-e1a1-4ac3-a1f9-b7b08ba9bbd6","Sof Omar Geomorphology Education Site","both","Oromia","Sof Omar","sof omar","RESOLVED"
"d1960692-3be1-4dd9-9704-792abf9649dc","Wolisso Traditional Oromo Dish Outlets","both","Oromia","Waliso","wolisso","RESOLVED"
"d19b0076-cc1c-42ed-9e0e-fedf79181c99","Wolayta Sodo Enset & Bulla Dish Centers","both","South Ethiopia Regional State","Wolaita Sodo","wolayta sodo","RESOLVED"
"d1a5ceb5-e488-4a1e-811e-1e5b18bf6f85","Debre Markos Comprehensive Hospital","both","Amhara","Debre Markos","debre markos","RESOLVED"
"d1e5d3ca-937e-4599-be47-2221add9304d","Skylight Hotel Convention & Exhibition Center","both","Addis Ababa","Bole","skylight","RESOLVED"
"d2b651f4-500d-4e36-971a-d9757c2471fa","Harar Jugol Walled Historic Urban Center","both","Harar","Harar","harar","RESOLVED"
"d308d163-cb67-4f16-82cc-bfde3e42667e","Melka Kunture & Balchit Prehistoric Sites","both","Oromia","Melka Awash","melka kunture","RESOLVED"
"d37a302d-a566-4feb-8677-a5615194a1fa","Gurage Agricultural Enset Villages","both","Central Ethiopia Regional State","Welkite","gurage","RESOLVED"
"d3e114d6-9200-4ddf-a2f0-5facfd55520b","Lake Kuriftu Resort Private Boating Pier","both","Oromia","Bishoftu","kuriftu","RESOLVED"
"d403b0cc-d554-42ae-bb06-6f9761dc9a67","Gullele Botanic Garden Research & Planting Base","both","Addis Ababa","Gulale","gullele botanic","RESOLVED"
"d40e83d4-324f-4ae4-8c3a-f135f1dea77e","Bishoftu Kuriftu Resort & Spa MICE Facilities","both","Oromia","Bishoftu","bishoftu","RESOLVED"
"d43c3571-c894-49a4-a2cf-c74c1f62b4ba","Nigat Lake Resort Boating Docks","both","Oromia","Nekemte","nigat lake","RESOLVED"
"d6cd3ad9-9dca-4129-8ea9-1f90382595bd","Mount Choke Alpine Zone (Highland Endemics)","both","Amhara","Debre Markos","choke","RESOLVED"
"d6df88bd-3851-4bfa-8035-ded28f9bf6f1","Ura Kidane Mehret Boat Pier","both","Amhara","Bahir Dar Special Zone","zegie","RESOLVED"
"d6f4b506-358c-4c07-8613-545df8856a24","Argobba Heritage Villages","both","Afar","Semera","argobba","RESOLVED"
"d9200ca5-7926-41cc-a947-69ca12c42f63","Hossaena Deaf Education & Training Center","both","Central Ethiopia Regional State","Hosaina","hossaena","RESOLVED"
"da090c95-b649-47c3-b1a3-ec24daee6852","Karo Village of Korcho","both","South Ethiopia Regional State","Omorate","karo village","RESOLVED"
"da75ccf6-1c7c-4820-adcd-137529a8fcb1","Ankober Dungeon & Historical Exiles Site","both","Amhara","Ankober","ankober","RESOLVED"
"daa5fe9a-bba1-478f-ac29-4df3e649c514","Kunzila Lakefront Jetty","both","Amhara","Bahir Dar Special Zone","lake tana","RESOLVED"
"dac81ac1-35fc-432e-9cd8-daf0752fcc5d","Gondar University Comprehensive Specialized Hospital","both","Amhara","Gondar","gondar","RESOLVED"
"db32061a-ab70-4f9b-ac1f-43199b1eec7f","Sof Omar Caves System","both","Oromia","Sof Omar","sof omar","RESOLVED"
"db321a40-1895-499a-b7e3-0d36dcd6075f","Wolisso Urban Hub","both","Oromia","Waliso","wolisso","RESOLVED"
"db593f69-6a53-49a8-b2ee-7ef49c5e7aa5","Sor Waterfall Caving & Trek","both","Oromia","Metu","sor waterfall","RESOLVED"
"db62f9e9-528d-4391-8bf2-1b6942014eda","Kahtasa Community Conservation Area","both","Tigray","Halah Gheralta","kahtasa","RESOLVED"
"dbf38013-7737-452c-b446-a1bafad5c7de","Ramada by Wyndham Executive Wing","both","Addis Ababa","Bole","ramada","RESOLVED"
"dc09a11b-a8d9-415f-8219-aeb1b62bb939","Bale Mountains (Ethiopian Wolf & Mountain Nyala)","both","Oromia","Dinsho","bale mountains","RESOLVED"
"dc5beebd-989a-421f-bc04-1acf95121a0b","Abijatta-Shalla Lakes Research Outpost","both","Oromia","Arsi Negelle","abijatta-shalla","RESOLVED"
"dc6033f3-6e96-480e-bc1c-1a585c1faf16","Debre Zeit Agricultural Research Farm Outposts","both","Oromia","Bishoftu","debre zeit","RESOLVED"
"dc659384-abee-4587-a7cb-8c8905a2338e","Babile Elephant Sanctuary Patrol Support Camps","both","Somali","Jijiga","babile","RESOLVED"
"dc6c13c6-9881-429d-9cce-bdbf3a3320b7","Debre Wegag Monastery","both","Amhara","Bahir Dar Special Zone","lake tana","RESOLVED"
"dd373029-f367-4677-9213-c7074713ac9d","Menz Guassa Community Conservation Area","city_only","Amhara","North Shewa","guassa","RESOLVED"
"de0111c1-703e-4a89-b998-99ca0df03a61","Ethnological Museum at Addis Ababa University","both","Addis Ababa","Gulale","ethnological museum","RESOLVED"
"de476c5c-1f7b-44e6-b522-a1b087934aab","Korcho Karo Village","both","South Ethiopia Regional State","Omorate","karo village","RESOLVED"
"de804fb7-93e7-425c-9ea1-55219fe34242","Bodi & Suri Cattle Culture Settlements","both","South West Ethiopia Peoples","Mizan Aman","suri","RESOLVED"
"deaec14b-0031-4456-866d-2ac585815219","Elilly International Hotel VIP Wing","both","Addis Ababa","Kirkos","kazanchis","RESOLVED"
"deb3bf1c-c2a1-4b71-a02c-fd7d9e92e1c2","Illubabor Rainforest Edge Villages","both","Oromia","Gore","gore","RESOLVED"
"df9ba565-7a8a-434a-a692-a89f70761e4b","Wenchi Crater Mountain Biking Trails","both","Oromia","Wenchi","wenchi crater","RESOLVED"
"df9dca52-8ed4-4611-b7ef-04776d976b17","Sankaber Campsite","both","Amhara","Debark","simien","RESOLVED"
"dfe26783-ecf8-4932-9e7e-be9054d0e8d3","Chichinia / Bole Road Shopping District","both","Addis Ababa","Bole","bole road","RESOLVED"
"e08c1b7d-f15f-4226-9a5f-3693faa2eb30","Turmi Public Town Center","both","South Ethiopia Regional State","Turmi","turmi","RESOLVED"
"e0ee99c1-c9fb-4dfd-b2cd-11b6d59fa054","Mount Gurage Alpine Peak Stargazing Site","both","Central Ethiopia Regional State","Welkite","gurage","RESOLVED"
"e0eff33d-15e7-414f-b4b1-b789a8c93d34","Nakuto Laab Cave Church","both","Amhara","Lalibela","lalibela","RESOLVED"
"e1382cdc-e501-45f4-9f90-7d38c112fe15","Grand Resort & Spa Wellness Wing","both","Amhara","Bahir Dar","grand resort","RESOLVED"
"e146f45b-dfc7-462c-975a-7e0ac0d35fb8","Filwoha Thermal Baths & Hydrotherapy Center","both","Addis Ababa","Kirkos","filwoha","RESOLVED"
"e161228f-f8bb-4d3c-b956-302608ba79ac","Yemrehanna Kristos Built Cave Church Interior","both","Amhara","Lalibela","yemrehanna kristos","RESOLVED"
"e16cab51-6ff7-4411-8838-d9c7f44a3a6d","Dallol Acid Pits & Desert Abandoned Mining Camp","city_only","Afar","Dallol","dallol","RESOLVED"
"e2094401-518e-4d27-9264-269f57b3ced2","Blue Nile Falls Village Hike","both","Amhara","Tis Abay","blue nile falls","RESOLVED"
"e29e1457-4de8-430d-af73-bfa7b7e3c8fc","Debre Birhan Selassie Church","both","Amhara","Debre Birhan","debre birhan","RESOLVED"
"e2bc4b10-628f-47d2-958e-b668cc85549e","Sora Lodge Backpackers Camp","both","Amhara","Lalibela","lalibela","RESOLVED"
"e2d4af36-94e9-4b2b-aaa3-79acec03717a","Gondar Fasilides Dungeon & Prison Ruins","both","Amhara","Gondar","gondar","RESOLVED"
"e2ee61b6-a524-49b4-86d6-bc8e3c455418","Wolisso Ambo Mineral Thermal Baths","both","Oromia","Waliso","wolisso","RESOLVED"
"e3442236-676c-47fc-b4ac-1a07a49cc3e9","Abijatta-Shalla Lakes Salt Flat Overland Route","city_only","Oromia","Arsi Negelle","rift-valley","RESOLVED"
"e36ccfb2-d9d8-4896-9acc-b67043d86c1c","Metahara Historical Rail Disaster Site","both","Oromia","Metehara","metahara","RESOLVED"
"e425980a-bc0c-48c0-88a0-42c35caf9007","Turmi Hamer Community Water & School Outposts","both","South Ethiopia Regional State","Turmi","turmi","RESOLVED"
"e5290277-feee-4b18-a0fb-09251f03e4cc","Debre Markos Tej Houses Circuit","both","Amhara","Debre Markos","debre markos","RESOLVED"
"e52c385f-efbd-441b-a870-46d78f57672d","Bati Cultural Camel & Livestock Market","both","Amhara","Bati","bati","RESOLVED"
"e5616ade-a78a-4848-8707-767599849de4","Lake Tana Wetland Protection Volunteer Bases","city_only","Amhara","Bahir Dar Special Zone","lake-tana","RESOLVED"
"e5a45217-8193-4c21-bbd7-7966c36992a5","Dire Dawa Railway Historic Museum","both","Dire Dawa","Dire Dawa","dire dawa","RESOLVED"
"e5b41c71-30d9-454f-b3fe-e78c346bb04e","Arba Minch Paradise Lodge Lakeside Dock","both","South Ethiopia Regional State","Arba Minch","paradise lodge","RESOLVED"
"e5c19409-7709-446d-8fc4-6cc5d63148f2","Debre Birhan High-Altitude Athletic Trail Network","both","Amhara","Debre Birhan","debre birhan","RESOLVED"
"e65e7f57-6eef-478b-8498-2f914684b727","Bishoftu Lake Hora Public Park","both","Oromia","Bishoftu","lake hora","RESOLVED"
"e65fb972-3b2e-4f44-b378-2d948e987d65","Bati Camel & Livestock Market","both","Amhara","Bati","bati","RESOLVED"
"e66176f0-f729-448a-aca2-77fd4ae714c5","Gatira Natural Hot Spring Pools","both","Oromia","Asella","gatira","RESOLVED"
"e6acf773-bd3b-4622-b2bf-4cfafa5128f1","Alatish Wilderness Celestial Observation Zone","both","Amhara","Alatish","alatish","RESOLVED"
"e6af91ca-a88f-4ee3-9d46-82bf64a02c56","Churchill Avenue Metropolitan Boulevard","both","Addis Ababa","Kirkos","churchill avenue","RESOLVED"
"e6cc1fdf-d513-4b90-b9e6-2021a93d2770","Woldiya Urban Center","both","Amhara","Woldia","woldiya","RESOLVED"
"e6dd5fbc-db07-4b35-bba3-98d9a31fb295","Bench Maji Honey & Spice Villages","both","South West Ethiopia Peoples","Mizan Aman","bench maji","RESOLVED"
"e716d533-bba5-4c25-9cae-9a803c2aa308","African Union Headquarters Conference Center (AUCC)","both","Addis Ababa","Kirkos","african union","RESOLVED"
"e79223a1-6dce-4a14-b44e-deeb2c28045c","Gura Ferda Misty Rainforest Valley Views","both","South West Ethiopia Peoples","Mizan Aman","gura ferda","RESOLVED"
"e7ae24aa-a8d8-4cd2-8e07-7d08d375b178","Gilgel Gibe III Reservoir Boating Launch","both","Oromia","Jimma","gibe","RESOLVED"
"e7c363de-1af4-452b-b4c4-9c74db93493a","Yayu Coffee Forest Biosphere Research Station","both","Oromia","Yayu","yayu","RESOLVED"
"e7e1ca0d-d70f-4ad8-9990-bea6c6731a80","Mount Guna Alpine Slopes (Highland Avifauna)","both","Amhara","Debre Tabor","mount guna","RESOLVED"
"e7e254b7-1000-462a-a259-0da538f5b711","Habesha 2000 Traditional Restaurant","both","Addis Ababa","Bole","habesha 2000","RESOLVED"
"e81feb9c-c32c-4a24-a4bd-0e0eec85baea","Bete Maryam Mausoleum","both","Addis Ababa","Kirkos","bete maryam","RESOLVED"
"e87aea51-547a-4d61-9a2b-23633a6efd90","Lake Abbe Salt Chimneys Stargazing Zone","city_only","Afar","Asaita","lake-abbe","RESOLVED"
"e87b2936-859d-416d-8b23-b4f78208f8ea","Menz Highland Wool Sheep Farming Estates","both","Amhara","North Shewa","menz","RESOLVED"
"e87ffaf7-af57-4323-a7c3-7bb4ae446e3a","Lewi Resort & Spa Conference Facilities","both","Sidama","Hawassa","lewi resort","RESOLVED"
